part_id,words,reaction_time,words_left,words_right,left_score,right_score,left_score_binary,right_score_binary,sense_response
6305791.0,3,17388.5,jelly_fish,computer,-1,1,0,1,
6305791.0,4,7632.300000000047,virus,robot,-3,3,0,1,
6305791.0,5,5950.29999999993,chimpanzee,virus,3,-3,1,0,
6305791.0,6,8098.5,god,rock,2,-2,1,0,
6305791.0,7,4209.699999999953,chimpanzee,autonomous_car,3,-3,1,0,
6305791.0,8,7364.79999999993,chimpanzee,robot,-2,2,0,1,
6305791.0,9,6377.599999999977,jelly_fish,rock,2,-2,1,0,
6305791.0,10,12395.20000000007,robot,computer,1,-1,1,0,
6305791.0,11,3001.9000000000237,virus,rock,2,-2,1,0,
6305791.0,12,3669.0,human,autonomous_car,3,-3,1,0,
6305791.0,13,4992.699999999953,autonomous_car,computer,-1,1,0,1,
6305791.0,14,2787.5999999999767,robot,rock,3,-3,1,0,
6305791.0,15,3197.199999999953,artificial_intelligence,rock,3,-3,1,0,
6305791.0,16,4458.100000000093,chimpanzee,jelly_fish,2,-2,1,0,
6305791.0,17,12832.40000000014,god,computer,-1,1,0,1,
6305791.0,18,6317.0,jelly_fish,virus,2,-2,1,0,
6305791.0,19,7040.90000000014,chimpanzee,computer,-1,1,0,1,
6305791.0,20,9718.699999999952,jelly_fish,god,-1,1,0,1,
6305791.0,21,6182.100000000093,virus,god,1,-1,1,0,
6305791.0,22,4411.100000000093,jelly_fish,artificial_intelligence,-2,2,0,1,
6305791.0,23,3668.09999999986,jelly_fish,autonomous_car,-2,2,0,1,
6305791.0,24,5699.5,chimpanzee,god,1,-1,1,0,
6305791.0,25,6977.600000000093,jelly_fish,human,-3,3,0,1,
6305791.0,26,7462.699999999953,rock,autonomous_car,-3,3,0,1,
6305791.0,27,2889.5,god,autonomous_car,-1,1,0,1,
6305791.0,28,8660.199999999953,robot,human,-2,2,0,1,
6305791.0,29,7717.800000000047,human,computer,2,-2,1,0,
6305791.0,30,4470.90000000014,artificial_intelligence,computer,2,-2,1,0,
6305791.0,31,3571.90000000014,human,rock,3,-3,1,0,
6305791.0,32,5907.299999999814,robot,god,2,-2,1,0,
6305791.0,33,3608.6999999999534,human,god,2,-2,1,0,
6305791.0,34,6758.299999999814,virus,human,-2,2,0,1,
6305791.0,35,5311.300000000047,artificial_intelligence,autonomous_car,2,-2,1,0,
6305791.0,36,6069.09999999986,chimpanzee,artificial_intelligence,-2,2,0,1,
6305791.0,37,6316.0,jelly_fish,robot,-3,3,0,1,
6305791.0,38,4461.40000000014,chimpanzee,human,-3,3,0,1,
6305791.0,39,3898.5,virus,computer,-2,2,0,1,
6305791.0,40,5153.199999999953,robot,artificial_intelligence,-1,1,0,1,
6305791.0,41,3214.40000000014,virus,artificial_intelligence,-2,2,0,1,
6305791.0,42,5464.0,artificial_intelligence,human,-2,2,0,1,
6305791.0,43,2591.8000000000466,rock,computer,-3,3,0,1,
6305791.0,44,3686.90000000014,robot,autonomous_car,2,-2,1,0,
