Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
12,1642616579707,19/01/2022 18:22:59,1642616579325,-6,19/01/2022 12:22:59,70408,19,questionnaire-sgay,,18653444,613d398018d33fdb9701ed19,5521597,,complete,,61e855e75880cd0624878e3e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 97.0.4692.71,1440x900,1440x712,,Demographics,5,No,END QUESTIONNAIRE,13921
1,1642616567972,19/01/2022 18:22:47,1642616567112,0,19/01/2022 18:22:47,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1366x625,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616603977,19/01/2022 18:23:23,1642616603156,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex,Male
3,1642616604088,19/01/2022 18:23:24,1642616603159,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex-quantised,2
4,1642616604088,19/01/2022 18:23:24,1642616603160,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,Sex-text,
5,1642616604088,19/01/2022 18:23:24,1642616603160,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,age,23
6,1642616604088,19/01/2022 18:23:24,1642616603161,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,academic,Master's degree (5+)
7,1642616604088,19/01/2022 18:23:24,1642616603161,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,academic-quantised,5
8,1642616604088,19/01/2022 18:23:24,1642616603162,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,revenue,$10 000 - $19 999
9,1642616604088,19/01/2022 18:23:24,1642616603163,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,revenue-quantised,2
10,1642616604088,19/01/2022 18:23:24,1642616603164,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,politics,35
11,1642616604088,19/01/2022 18:23:24,1642616603165,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,religiosity,43
12,1642616604088,19/01/2022 18:23:24,1642616603166,0,19/01/2022 18:23:23,70408,19,questionnaire-sgay,,18653448,5ddedc1ac5faa2e4d356d45d,5521598,,complete,,61e855d7c8a2a43d70ee901e,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1366x768,1349x625,,Demographics,5,No,END QUESTIONNAIRE,36054
1,1642616584098,19/01/2022 18:23:04,1642616581795,0,19/01/2022 18:23:01,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1914x1144,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616620846,19/01/2022 18:23:40,1642616618581,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,Sex,Male
3,1642616620909,19/01/2022 18:23:40,1642616618582,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,Sex-quantised,2
4,1642616620909,19/01/2022 18:23:40,1642616618582,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,Sex-text,
5,1642616620909,19/01/2022 18:23:40,1642616618583,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,age,30
6,1642616620909,19/01/2022 18:23:40,1642616618583,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,academic,High school graduate
7,1642616620909,19/01/2022 18:23:40,1642616618583,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,academic-quantised,2
8,1642616620909,19/01/2022 18:23:40,1642616618583,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,revenue,$20 000 - $29 999
9,1642616620909,19/01/2022 18:23:40,1642616618583,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,revenue-quantised,3
10,1642616620909,19/01/2022 18:23:40,1642616618583,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,politics,49
11,1642616620909,19/01/2022 18:23:40,1642616618584,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,religiosity,56
12,1642616620909,19/01/2022 18:23:40,1642616618584,0,19/01/2022 18:23:38,70408,19,questionnaire-sgay,,18653465,615ddcbe6b2ef828956206f5,5521584,,complete,,61e855c788cfd57e4c4d4237,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 93.0.4577.63,2048x1280,1899x1144,,Demographics,5,No,END QUESTIONNAIRE,36789
1,1642616613485,19/01/2022 18:23:33,1642616612230,1,19/01/2022 19:23:32,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1536x750,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616654220,19/01/2022 18:24:14,1642616653026,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,Sex,Female
3,1642616655594,19/01/2022 18:24:15,1642616653030,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,Sex-quantised,1
4,1642616655594,19/01/2022 18:24:15,1642616653030,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,Sex-text,
5,1642616655594,19/01/2022 18:24:15,1642616653030,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,age,19
6,1642616655594,19/01/2022 18:24:15,1642616653030,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,academic,High school graduate
7,1642616655594,19/01/2022 18:24:15,1642616653031,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,academic-quantised,2
8,1642616655594,19/01/2022 18:24:15,1642616653031,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,revenue,$50 000 - $69 999
9,1642616655594,19/01/2022 18:24:15,1642616653031,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,revenue-quantised,5
10,1642616655594,19/01/2022 18:24:15,1642616653031,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,politics,6
11,1642616655594,19/01/2022 18:24:15,1642616653032,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,religiosity,24
12,1642616655594,19/01/2022 18:24:15,1642616653032,1,19/01/2022 19:24:13,70408,19,questionnaire-sgay,,18653476,5e8f4d8918ca6c2314765d92,5521538,,complete,,61e8551f323292fad02f078b,computer,Desktop or Laptop,Windows 10,Firefox 86.0,1536x864,1519x750,,Demographics,5,No,END QUESTIONNAIRE,40803
1,1642616622870,19/01/2022 18:23:42,1642616620324,1,19/01/2022 19:23:40,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1536x746,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616654661,19/01/2022 18:24:14,1642616652186,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,Sex,Female
3,1642616654875,19/01/2022 18:24:14,1642616652188,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,Sex-quantised,1
4,1642616654875,19/01/2022 18:24:14,1642616652188,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,Sex-text,
5,1642616654875,19/01/2022 18:24:14,1642616652188,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,age,23
6,1642616654875,19/01/2022 18:24:14,1642616652189,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616654875,19/01/2022 18:24:14,1642616652189,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,academic-quantised,4
8,1642616654875,19/01/2022 18:24:14,1642616652189,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,revenue,$10 000 - $19 999
9,1642616654875,19/01/2022 18:24:14,1642616652189,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,revenue-quantised,2
10,1642616654875,19/01/2022 18:24:14,1642616652189,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,politics,70
11,1642616654875,19/01/2022 18:24:14,1642616652190,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,religiosity,100
12,1642616654875,19/01/2022 18:24:14,1642616652190,1,19/01/2022 19:24:12,70408,19,questionnaire-sgay,,18653484,5e307a080551ae02939239f3,5521605,,complete,,61e855ef21773db0f9450756,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1536x864,1519x746,,Demographics,5,No,END QUESTIONNAIRE,31866
1,1642616643583,19/01/2022 18:24:03,1642616643334,-8,19/01/2022 10:24:03,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616666456,19/01/2022 18:24:26,1642616666235,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,Sex,Female
3,1642616666659,19/01/2022 18:24:26,1642616666240,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,Sex-quantised,1
4,1642616666659,19/01/2022 18:24:26,1642616666240,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,Sex-text,
5,1642616666659,19/01/2022 18:24:26,1642616666241,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,age,26
6,1642616666659,19/01/2022 18:24:26,1642616666241,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,academic,Bachelor's degree (3+)
7,1642616666659,19/01/2022 18:24:26,1642616666241,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,academic-quantised,4
8,1642616666659,19/01/2022 18:24:26,1642616666241,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,revenue,$100 000 - $149 999
9,1642616666659,19/01/2022 18:24:26,1642616666241,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,revenue-quantised,7
10,1642616666659,19/01/2022 18:24:26,1642616666241,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,politics,20
11,1642616666659,19/01/2022 18:24:26,1642616666241,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,religiosity,8
12,1642616666659,19/01/2022 18:24:26,1642616666241,-8,19/01/2022 10:24:26,70408,19,questionnaire-sgay,,18653502,6107a72fb967e5834664701f,5521603,,complete,,61e855f0d9e103e2ca585ba9,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.2,1440x900,1055x729,,Demographics,5,No,END QUESTIONNAIRE,22907
1,1642616644174,19/01/2022 18:24:04,1642616643823,0,19/01/2022 18:24:03,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1600x789,,Demographics,5,No,BEGIN QUESTIONNAIRE,
2,1642616671784,19/01/2022 18:24:31,1642616671345,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,Sex,Male
3,1642616671870,19/01/2022 18:24:31,1642616671347,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,Sex-quantised,2
4,1642616671870,19/01/2022 18:24:31,1642616671347,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,Sex-text,
5,1642616671870,19/01/2022 18:24:31,1642616671347,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,age,35
6,1642616671870,19/01/2022 18:24:31,1642616671347,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,academic,Master's degree (5+)
7,1642616671870,19/01/2022 18:24:31,1642616671347,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,academic-quantised,5
8,1642616671870,19/01/2022 18:24:31,1642616671347,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,revenue,$20 000 - $29 999
9,1642616671870,19/01/2022 18:24:31,1642616671348,0,19/01/2022 18:24:31,70408,19,questionnaire-sgay,,18653503,611ae4c41ac95c70c7d2e67b,5521573,,complete,,61e85599223726ba66f865cf,computer,Desktop or Laptop,Windows 10,Chrome 97.0.4692.71,1600x900,1583x789,,Demographics,5,No,revenue-quantised,3
